ID,Age,Acceleration,Aggression,Agility,Balance,BallControl,Composure,Crossing,Dribbling,Finishing,Tackle,Overall
12483,20,68,45,54,63,60,57,48,57,72,,63
12490,22,76,48,69,58,64,61,39,63,64,,63
12497,29,68,45,67,67,59,55,67,63,60,,63
12500,18,63,42,58,53,59,51,36,62,64,,63
12502,33,73,64,83,85,66,57,64,67,57,,63
12506,24,89,54,92,62,64,70,49,62,56,,63
12508,28,71,59,60,71,58,54,46,65,58,,63
12511,33,72,70,71,73,58,66,58,57,59,,63
12512,20,67,39,63,37,66,64,41,60,65,,63
12514,23,71,31,57,59,65,56,46,58,73,,63
12521,20,79,56,74,70,66,46,54,63,61,,63
12523,24,84,57,82,81,62,59,49,65,61,,63
12527,20,50,32,54,43,62,61,32,58,63,,63
12540,24,68,53,68,66,66,58,34,67,65,,63
12550,21,78,48,82,85,66,62,55,66,57,,63
12551,20,84,66,71,65,67,62,60,66,58,,63
12552,22,78,31,74,64,63,55,52,61,62,,63
12554,23,76,48,82,57,60,69,52,67,58,,63
12563,29,60,56,54,62,58,54,34,57,67,,63
12565,25,65,81,71,29,54,36,40,63,59,,63
12566,21,68,67,58,64,59,56,32,56,61,,63
12571,22,52,60,56,52,58,60,49,51,63,,63
12576,29,79,36,81,89,64,60,34,62,64,,63
12587,20,61,64,54,39,64,57,66,55,55,,63
12591,22,83,55,82,73,65,73,45,65,62,,63
12593,21,84,38,71,80,60,50,52,68,56,,63
12594,24,58,69,79,78,66,50,39,65,65,,63
12608,20,52,47,49,43,64,55,36,63,65,,63
12609,19,87,37,84,81,62,66,46,60,61,,63
12612,32,82,54,83,73,61,57,61,64,57,,63
12624,28,57,64,56,47,59,59,42,52,64,,63
12632,22,71,32,80,70,73,57,41,78,57,,63
12634,21,71,39,68,68,64,53,62,66,62,,63
12636,20,67,28,64,69,64,60,49,67,60,,63
12637,23,81,40,72,57,59,60,47,62,63,,63
12652,22,63,54,60,75,61,46,46,54,63,,63
12653,21,56,60,48,51,64,61,28,60,65,,63
12656,26,82,44,80,73,65,47,55,61,67,,63
12658,38,47,65,71,72,60,75,56,54,65,,63
12659,22,91,59,72,75,63,62,63,64,64,,63
12663,28,82,50,75,68,60,64,54,63,59,,63
12676,30,68,77,59,69,59,57,50,51,63,,63
12680,22,83,45,82,69,58,63,52,64,62,,63
12695,28,72,47,69,47,61,53,47,43,68,,63
12700,26,34,46,62,83,69,62,60,70,63,,63
12704,21,84,27,87,85,64,48,45,66,65,,63
12711,21,58,39,59,61,59,53,36,61,71,,63
12712,25,74,43,77,65,66,57,61,65,58,,63
12713,27,82,65,65,57,52,53,44,57,63,,63
12714,24,77,68,75,68,59,63,40,62,64,,63
12727,34,66,52,62,65,65,58,61,65,60,,63
12729,25,80,41,83,77,64,69,47,66,57,,63
12734,24,62,36,53,63,67,56,40,65,64,,63
12735,24,79,63,75,56,64,57,52,67,55,,63
12738,20,73,67,69,74,62,63,61,64,62,,63
12739,19,63,50,69,65,60,57,37,56,69,,63
12753,21,64,46,65,88,58,56,39,66,59,,63
12758,22,55,65,64,66,62,56,38,59,61,,63
12764,19,74,56,68,48,66,56,66,65,62,,63
12769,22,78,31,79,80,58,53,45,60,59,,63
12777,23,44,54,29,30,56,61,27,67,62,,63
12803,28,80,58,81,76,63,66,56,64,60,,63
12812,27,68,62,63,65,62,59,58,64,54,,63
12816,25,47,45,65,54,61,47,38,58,67,,63
12820,26,81,34,92,71,66,61,48,69,62,,63
12827,23,78,29,67,74,57,65,61,59,65,,63
12832,22,91,42,93,93,72,59,43,68,53,,63
12836,19,67,54,72,65,62,48,55,69,65,,63
12837,25,72,43,63,55,64,52,39,61,64,,63
12840,24,75,57,63,48,58,54,54,56,53,,63
12843,26,91,33,82,90,59,53,55,65,60,,63
12846,21,78,40,73,65,63,50,57,67,68,,63
12868,22,79,29,79,72,59,50,38,56,66,,62
12871,23,66,67,75,69,65,59,50,67,59,,62
12886,20,66,58,68,52,55,52,30,66,63,,62
12887,31,75,59,73,65,62,64,55,61,60,,62
12888,26,51,61,55,63,63,65,62,58,60,,62
12899,21,78,36,68,64,62,53,56,67,60,,62
12900,27,72,33,66,60,60,54,28,53,65,,62
12911,25,71,73,63,57,66,63,42,56,58,,62
12914,18,82,33,78,79,60,52,39,72,68,,62
12923,23,74,65,76,72,62,51,69,68,68,,62
12938,26,71,48,76,81,65,64,60,65,64,,62
12946,21,76,58,75,70,62,55,37,59,64,,62
12949,22,65,48,59,75,67,62,34,61,59,,62
12957,27,66,34,59,61,60,56,31,58,63,,62
12967,27,69,59,72,73,68,60,53,65,56,,62
12968,19,84,45,84,77,67,67,51,73,66,,62
12975,20,75,36,56,66,55,60,42,54,69,,62
12985,18,64,30,62,65,63,49,53,68,67,,62
12988,20,70,37,71,62,55,52,36,59,66,,62
12995,25,60,26,59,56,64,41,27,54,66,,62
13010,29,54,34,53,62,59,64,27,48,56,,62
13011,26,73,74,70,61,63,62,58,51,55,,62
13015,34,65,71,73,76,56,61,53,56,58,,62
13025,34,44,65,53,50,59,62,53,59,61,,62
13049,22,65,64,65,50,59,52,40,59,65,,62
13054,20,64,30,53,67,57,53,40,70,68,,62
13063,19,63,57,61,63,58,48,38,57,68,,62
13074,18,55,37,64,64,67,56,40,63,69,,62
13077,27,62,50,57,48,60,61,21,58,60,,62
13080,18,61,32,68,64,60,51,49,60,66,,62
13082,20,64,33,53,53,58,65,33,61,64,,62
13092,21,62,31,65,63,63,50,34,66,64,,62
13100,20,73,48,61,65,58,55,42,56,65,,62
13101,19,61,59,65,68,59,54,35,61,60,,62
13103,27,74,73,60,62,60,56,49,61,64,,62
13105,24,53,45,51,50,63,56,30,45,58,,62
13107,22,77,26,70,63,63,55,54,64,63,,62
13121,24,89,54,73,75,56,67,49,71,56,,62
13122,26,45,62,52,37,57,48,31,54,68,,62
13135,30,75,40,81,80,66,59,53,67,63,,62
13139,28,73,36,66,64,60,58,52,61,63,,62
13140,22,69,61,78,65,60,58,58,60,55,,62
13153,22,79,33,76,60,58,61,38,57,63,,62
13158,24,78,57,71,64,64,49,35,57,60,,62
13163,26,65,52,58,59,59,48,23,57,63,,62
13175,23,69,67,70,71,65,63,33,63,66,,62
13177,34,54,67,65,52,61,62,63,63,63,,62
13185,20,73,32,63,68,55,48,31,58,65,,62
13200,32,57,30,62,65,61,56,37,64,69,,62
13203,27,74,46,71,73,59,61,46,56,60,,62
13209,20,79,65,69,68,58,56,36,59,64,,62
13222,20,78,32,80,74,62,59,55,63,64,,62
13224,25,66,33,52,70,62,50,71,65,62,,62
13245,23,78,39,75,69,63,49,48,67,67,,62
13250,25,51,51,56,34,64,63,28,57,59,,62
13252,23,65,39,81,65,65,60,42,67,57,,62
13255,21,58,41,61,68,59,49,50,61,63,,62
13263,18,71,36,68,76,57,48,39,65,67,,62
13267,21,63,26,62,57,62,56,28,60,66,,62
13276,18,62,36,60,60,62,60,38,58,66,,62
13283,18,72,56,49,64,54,63,29,47,66,,62
13285,18,75,31,79,80,68,54,55,71,62,,62
13299,24,80,49,69,64,65,54,51,61,59,,62
13304,22,79,72,74,59,64,55,35,63,61,,62
13315,22,72,38,66,65,65,53,40,66,68,,62
13322,20,86,53,80,70,61,53,54,69,59,,62
13328,21,84,45,76,85,60,57,58,70,54,,62
13329,38,41,63,59,65,61,71,63,65,60,,62
13336,24,69,54,61,64,61,70,52,62,59,,62
13341,33,51,46,57,65,60,61,41,52,65,,62
13353,27,74,44,87,80,62,51,58,61,57,,62
13355,29,82,49,79,64,59,47,58,64,58,,62
13369,20,80,27,85,73,60,53,32,62,66,,62
13371,18,72,30,60,60,52,64,38,53,69,,62
13379,25,71,44,67,70,62,50,41,64,62,,62
13381,21,55,30,61,67,61,55,44,60,63,,62
13391,27,75,60,68,47,61,50,33,49,61,,62
13392,20,78,38,75,78,62,56,44,64,66,,62
13394,26,78,40,73,74,62,60,50,61,63,,62
13400,25,54,72,48,41,54,65,23,53,62,,62
13404,20,60,30,58,64,60,52,37,50,70,,62
13405,20,69,27,51,36,59,59,35,62,70,,62
13410,19,70,28,65,62,63,48,36,60,66,,62
13414,19,71,50,69,70,55,58,47,53,64,,62
13417,27,48,56,60,63,56,46,52,51,67,,62
13422,18,60,32,56,70,58,48,32,55,73,,62
13425,20,64,63,56,43,56,54,31,52,63,,62
13427,25,82,35,73,61,60,46,32,60,62,,62
13437,19,64,31,54,61,65,56,64,57,63,,62
13438,21,71,31,56,72,62,47,38,71,63,,62
13439,29,71,65,70,68,57,44,30,55,64,,62
13447,23,57,48,68,63,62,59,44,52,62,,62
13451,26,70,33,67,77,58,57,57,59,61,,62
13455,20,78,42,74,72,65,51,54,66,59,,62
13460,32,69,48,74,78,58,47,37,59,60,,62
13474,27,58,54,68,72,59,53,36,61,64,,62
13483,25,80,45,76,72,61,55,48,61,60,,62
13497,23,77,56,68,53,64,53,54,65,62,,62
13508,27,70,60,58,52,53,59,40,56,63,,62
13510,20,70,55,69,77,63,51,25,56,62,,62
13517,29,60,46,66,54,58,43,26,61,60,,62
13520,17,63,53,57,64,64,58,40,60,62,,62
13521,24,75,47,63,63,63,61,41,49,61,,62
13525,20,72,35,68,64,56,52,48,64,61,,62
13526,18,76,34,66,69,63,51,48,64,64,,62
13544,20,65,26,51,52,58,51,35,61,70,,62
13554,31,64,56,68,50,61,58,30,62,66,,62
13562,21,75,50,59,63,61,54,36,62,63,,62
13566,29,62,45,58,62,58,62,35,52,58,,62
13569,35,41,78,56,58,58,71,54,51,53,,62
13579,19,65,41,58,59,63,56,38,59,66,,62
13583,20,62,39,66,53,55,57,41,53,62,,62
13597,23,64,45,55,53,63,50,36,61,60,,62
13602,19,72,30,70,70,64,52,42,68,58,,62
13604,23,65,63,66,58,55,59,31,53,66,,62
13608,25,68,61,48,57,52,49,28,55,66,,62
13618,26,58,41,56,66,62,42,45,60,65,,62
13622,18,74,32,77,62,63,63,40,55,66,,62
13624,25,69,73,71,54,55,54,44,47,61,,62
13625,20,71,38,63,56,65,53,30,58,60,,62
13632,31,47,90,48,33,63,56,48,52,63,,62
13633,27,65,30,56,71,58,48,37,72,67,,62
13641,32,70,60,66,67,55,60,45,54,64,,62
13643,26,66,31,65,63,56,60,31,51,69,,62
13644,29,75,67,70,67,53,52,49,54,60,,62
13654,22,82,25,74,70,58,55,34,64,59,,62
13655,24,67,39,67,64,66,54,51,65,63,,62
13677,19,55,51,62,52,61,51,31,61,61,,61
13678,21,76,33,61,68,61,54,51,64,64,,61
13681,22,80,31,90,74,62,58,37,59,62,,61
13686,19,84,34,56,63,61,64,32,55,60,,61
13690,24,71,82,62,55,58,62,30,52,60,,61
13699,25,71,44,68,77,52,57,54,57,60,,61
13702,24,64,37,71,64,57,52,33,55,63,,61
13703,20,72,42,68,66,61,48,42,55,62,,61
13704,23,61,62,63,65,55,53,34,53,66,,61
13709,29,78,64,77,83,56,53,42,55,60,,61
13729,20,78,35,65,55,62,47,45,64,58,,61
13734,27,63,34,62,57,58,46,33,60,64,,61
13756,19,62,47,69,68,58,56,48,59,63,,61
13760,22,68,32,63,72,61,46,36,58,63,,61
13763,22,70,39,74,66,63,50,47,64,64,,61
13764,20,83,27,65,71,61,51,39,58,64,,61
13780,29,51,55,56,57,58,48,31,56,62,,61
13785,21,75,54,71,77,64,59,33,64,62,,61
13788,20,66,40,73,55,63,51,48,62,62,,61
13790,25,58,19,65,58,57,30,43,51,72,,61
13794,29,63,59,64,67,61,56,41,56,59,,61
13802,19,51,45,53,51,57,48,23,44,62,,61
13806,20,54,56,51,58,63,58,41,57,67,,61
13808,21,75,38,62,79,62,59,61,65,62,,61
13810,21,79,37,67,57,58,56,51,62,57,,61
13811,18,77,40,65,78,60,51,39,68,63,,61
13813,21,63,49,55,50,63,56,61,60,64,,61
13815,19,68,64,67,67,54,60,34,53,62,,61
13833,20,77,27,70,65,64,52,31,65,61,,61
13835,21,77,36,75,82,60,55,49,60,61,,61
13837,21,74,55,72,61,65,58,51,68,61,,61
13841,21,64,34,52,51,62,57,42,59,58,,61
13853,26,71,34,74,66,59,53,38,56,59,,61
13866,20,75,49,75,83,60,61,49,67,61,,61
13870,21,80,52,73,72,63,44,52,67,56,,61
13872,23,60,29,52,68,53,53,38,55,70,,61
13875,20,70,38,68,76,61,60,43,64,56,,61
13879,25,65,42,54,54,67,59,35,64,65,,61
13881,20,76,53,72,72,61,58,52,64,65,,61
13887,21,74,48,61,75,57,48,48,60,58,,61
13900,21,76,34,74,62,59,58,47,60,46,,61
13901,21,56,32,53,51,55,50,32,55,75,,61
13903,28,81,53,76,66,54,61,41,62,60,,61
13909,20,83,29,74,69,60,47,35,54,68,,61
13910,26,76,26,64,59,58,55,43,59,62,,61
13918,22,80,31,72,70,59,51,33,68,64,,61
13922,23,83,38,75,81,55,53,54,61,59,,61
13924,17,71,48,66,82,65,58,56,59,67,,61
13925,33,56,52,56,66,61,58,49,57,64,,61
13926,23,70,74,61,43,57,36,31,51,65,,61
13937,18,77,38,60,90,60,51,54,66,63,,61
13945,17,69,36,76,77,72,58,54,73,65,,61
13953,22,60,48,46,51,52,55,27,44,65,,61
13954,22,72,64,70,66,60,48,62,66,61,,61
13956,22,78,32,58,76,65,56,56,61,62,,61
13967,20,74,32,77,91,63,60,30,59,65,,61
13973,22,86,35,72,72,60,66,56,64,54,,61
13974,32,53,66,47,56,58,60,32,51,61,,61
13985,25,63,64,50,57,58,57,57,55,58,,61
13989,28,63,43,71,63,56,57,34,60,65,,61
13998,21,72,31,56,64,65,46,35,56,63,,61
14001,25,71,54,57,42,59,60,30,52,62,,61
14012,22,56,30,52,44,56,52,41,58,72,,61
14024,20,74,33,70,68,62,58,40,61,65,,61
14034,18,76,52,71,77,62,53,44,64,63,,61
14039,24,62,70,64,58,61,53,27,47,60,,61
14041,29,75,31,74,70,65,52,47,64,53,,61
14047,18,55,39,52,56,56,56,36,57,67,,61
14052,22,72,51,56,45,59,50,49,58,59,,61
14053,21,77,61,63,66,54,49,34,57,55,,61
14056,19,77,64,71,82,62,53,36,68,60,,61
14069,28,63,55,58,56,61,50,39,58,58,,61
14072,20,48,59,48,67,60,55,32,53,63,,61
14077,19,64,30,61,40,59,52,41,58,62,,61
14078,21,53,33,63,63,74,62,44,69,71,,61
14082,21,70,59,59,57,55,55,35,59,62,,61
14108,21,58,30,55,64,52,46,34,65,71,,61
14116,18,65,29,57,60,59,38,30,58,63,,61
14122,18,78,54,56,59,57,55,42,60,67,,61
14124,25,67,55,72,71,59,64,49,56,62,,61
14128,21,60,36,61,50,58,58,42,57,62,,61
14130,36,40,71,58,59,60,66,57,58,56,,61
14131,23,68,45,67,72,61,52,45,57,63,,61
14132,22,66,33,70,79,61,53,45,58,64,,61
14133,27,80,33,72,61,61,59,36,59,62,,61
14134,26,64,54,54,57,57,45,34,57,60,,61
14142,24,72,27,73,74,60,52,39,56,64,,61
14144,21,63,36,75,73,65,53,31,50,68,,61
14148,20,86,45,73,64,61,59,28,56,64,,61
14150,19,77,33,52,66,60,53,48,58,57,,61
14152,23,64,51,61,66,52,59,33,56,59,,61
14154,23,77,48,81,68,61,47,47,60,63,,61
14162,19,87,58,74,72,57,44,31,60,59,,61
14175,26,75,60,66,67,51,55,40,58,62,,61
14177,29,54,52,48,59,47,51,24,54,70,,61
14181,24,70,60,63,61,56,55,44,59,60,,61
14184,22,54,33,61,69,59,55,41,53,61,,61
14186,27,68,52,79,62,58,60,57,57,59,,61
14195,28,80,56,93,82,60,46,60,58,50,,61
14198,18,81,60,74,81,60,47,48,61,61,,61
14202,18,70,36,69,56,58,58,39,61,61,,61
14206,29,75,64,66,68,58,49,37,60,62,,61
14212,20,69,49,64,70,60,56,42,61,57,,61
14228,20,85,26,78,73,58,48,55,64,62,,61
14229,23,69,36,74,72,60,51,28,62,63,,61
14237,20,73,45,58,50,58,52,33,61,63,,61
14242,23,70,33,65,67,53,62,42,47,65,,61
14246,25,78,56,64,67,58,55,64,61,66,,61
14250,33,34,80,44,46,61,57,21,45,61,,61
14251,18,79,45,71,76,59,54,41,68,62,,61
14262,19,78,29,84,85,61,45,37,58,63,,61
14270,20,84,40,75,73,57,60,40,59,60,,61
14271,28,64,72,71,63,60,52,43,59,61,,61
14278,28,74,62,73,67,62,58,56,64,61,,61
14283,25,33,58,34,33,61,51,36,58,61,,61
14294,23,73,35,86,71,60,48,41,59,64,,61
14302,22,80,35,77,71,58,43,55,55,65,,61
14308,24,70,30,68,68,60,50,50,64,58,,61
14318,25,63,51,53,50,54,57,22,43,62,,61
14320,21,53,34,58,59,59,45,39,58,61,,61
14326,23,52,35,51,62,53,57,39,60,65,,61
14343,23,60,56,50,46,59,53,35,57,65,,61
14344,22,81,36,71,63,64,58,53,68,60,,61
14348,20,62,44,56,58,66,69,60,63,62,,61
14353,30,42,39,71,75,60,67,28,62,65,,61
14355,18,76,39,71,80,62,56,57,63,58,,61
14368,20,67,64,65,46,49,45,27,49,55,,60
14396,21,78,32,77,76,56,50,57,64,60,,60
14403,18,64,32,54,64,57,51,41,54,61,,60
14406,20,70,52,69,71,57,43,38,50,66,,60
14408,24,54,69,58,34,54,56,29,52,62,,60
14411,22,63,30,60,55,60,51,36,57,61,,60
14427,21,53,31,56,72,60,51,37,57,63,,60
14428,18,67,30,62,60,46,54,47,57,61,,60
14431,21,69,43,71,83,59,56,39,58,63,,60
14432,18,80,30,85,85,62,61,32,60,57,,60
14433,18,55,31,52,54,59,46,34,59,64,,60
14438,19,58,50,56,44,54,55,27,56,60,,60
14439,19,72,39,66,62,60,52,52,58,66,,60
14441,20,71,27,62,65,60,59,56,63,63,,60
14443,28,60,78,71,57,58,34,35,48,64,,60
14465,23,80,27,69,69,57,61,25,64,61,,60
14466,25,52,60,63,59,64,60,37,58,56,,60
14471,19,80,30,78,58,58,54,38,65,60,,60
14472,27,67,45,63,61,56,54,40,53,58,,60
14475,26,68,29,66,68,60,46,55,69,57,,60
14478,18,61,38,67,66,60,54,55,62,58,,60
14480,22,59,31,59,55,54,55,38,59,66,,60
14481,20,65,36,62,70,57,53,41,51,64,,60
14482,20,63,33,61,57,54,52,38,59,63,,60
14485,22,59,30,65,62,57,53,32,64,66,,60
14499,20,69,68,81,65,57,50,48,63,61,,60
14501,18,73,57,61,58,60,53,34,57,59,,60
14517,30,62,56,71,62,58,59,29,58,63,,60
14525,25,67,70,67,76,60,54,25,46,58,,60
14526,33,51,62,45,53,58,51,60,55,55,,60
14540,21,69,30,56,74,59,52,39,60,61,,60
14542,23,49,54,64,58,60,54,33,57,59,,60
14546,19,72,49,66,54,53,52,45,61,59,,60
14549,27,71,53,45,57,61,50,67,57,58,,60
14552,25,73,33,56,67,53,51,34,57,61,,60
14553,19,63,37,67,65,56,55,43,55,63,,60
14554,23,66,46,62,55,57,47,30,62,63,,60
14555,22,72,36,67,53,61,55,54,59,62,,60
14558,26,55,57,37,46,57,52,35,50,53,,60
14565,26,74,29,70,77,63,50,44,66,64,,60
14567,19,68,60,51,76,62,54,31,59,63,,60
14578,23,69,38,67,64,56,64,36,49,60,,60
14580,22,68,25,56,64,53,46,29,55,60,,60
14581,18,87,45,72,80,58,48,31,54,59,,60
14586,21,66,50,56,57,63,55,58,60,57,,60
14590,23,84,28,74,63,59,58,47,57,61,,60
14595,25,53,38,57,49,51,55,46,46,62,,60
14602,22,54,56,32,41,53,46,32,54,61,,60
14620,20,77,38,74,73,58,58,54,60,57,,60
14630,19,69,27,60,71,63,52,47,60,65,,60
14631,22,74,37,59,65,58,53,35,50,62,,60
14632,20,69,32,59,67,63,55,32,61,64,,60
14641,22,76,31,78,72,59,55,56,62,55,,60
14642,24,83,46,73,68,59,53,43,61,57,,60
14643,26,72,38,65,61,47,56,26,59,64,,60
14648,19,66,38,58,68,58,54,42,55,65,,60
14656,24,52,48,68,52,55,55,22,58,60,,60
14664,17,67,28,77,74,59,57,35,63,62,,60
14686,21,64,33,47,61,53,50,48,61,59,,60
14690,20,74,38,65,65,67,68,45,60,60,,60
14699,24,44,59,48,38,56,53,29,52,63,,60
14706,29,62,82,54,50,54,44,32,55,57,,60
14710,22,76,44,72,64,60,62,41,59,60,,60
14715,24,89,30,91,90,63,47,34,65,59,,60
14718,19,78,36,76,72,61,45,40,60,65,,60
14719,28,52,60,67,53,63,58,35,55,64,,60
14723,26,77,47,69,58,57,47,31,51,63,,60
14728,21,77,49,73,79,62,52,44,67,59,,60
14731,20,59,35,52,51,54,50,45,59,65,,60
14732,17,70,31,56,66,67,54,34,69,66,,60
14736,27,81,55,82,60,59,54,52,58,59,,60
14739,26,72,28,57,69,54,49,53,65,67,,60
14742,21,74,30,79,76,65,51,63,66,63,,60
14750,28,65,54,64,70,57,64,61,56,57,,60
14763,20,76,64,74,70,61,55,45,64,62,,60
14769,19,67,39,54,64,62,53,61,65,64,,60
14774,24,65,52,58,62,57,57,44,55,59,,60
14775,20,82,27,79,72,60,45,32,58,61,,60
14780,19,79,41,74,76,61,55,49,63,56,,60
14781,18,71,38,55,64,62,51,43,61,62,,60
14790,18,65,43,61,77,66,61,55,65,50,,60
14791,18,82,24,89,85,67,51,46,71,61,,60
14811,20,73,32,80,70,63,51,32,64,58,,60
14818,32,46,62,56,60,58,61,43,55,61,,60
14828,20,61,32,55,65,61,46,33,57,65,,60
14829,21,73,34,77,63,59,50,42,55,60,,60
14836,20,74,26,58,63,64,51,29,66,66,,60
14843,19,72,31,68,67,59,51,41,54,64,,60
14845,23,62,31,66,66,56,47,38,60,65,,60
14855,21,89,58,73,77,62,52,35,60,52,,60
14860,23,91,52,75,75,58,58,52,60,58,,60
14862,22,68,56,64,68,57,47,27,59,60,,60
14866,20,89,58,70,69,55,49,29,54,58,,60
14881,20,61,47,66,81,55,56,29,46,60,,60
14888,24,63,53,58,67,59,54,30,57,61,,60
14889,23,58,59,52,50,60,53,26,56,62,,60
14896,36,68,46,61,70,53,53,62,60,56,,60
14899,21,63,31,57,65,59,53,35,60,65,,60
14913,19,59,26,51,54,55,45,29,59,64,,60
14919,28,37,60,54,60,63,52,34,50,63,,60
14927,19,70,49,73,70,58,52,28,50,63,,60
14929,24,85,45,66,60,57,58,50,60,56,,60
14949,23,72,38,76,68,59,42,39,64,67,,60
14950,18,60,30,59,65,58,54,51,57,61,,60
14952,19,66,33,68,66,61,62,25,62,64,,60
14966,19,85,31,62,69,54,53,40,55,58,,60
14973,25,82,18,83,85,55,52,55,66,58,,60
14974,28,56,42,85,74,58,52,65,57,70,,60
14977,20,59,40,55,62,58,64,43,59,65,,60
15000,24,70,58,67,52,61,51,33,58,58,,60
15008,24,66,30,62,63,62,53,44,56,57,,60
15009,21,62,36,65,61,62,54,42,57,62,,60
15014,19,68,36,64,67,59,50,34,62,62,,60
15016,23,71,32,62,61,49,50,35,62,62,,60
15026,18,74,32,73,74,59,60,29,56,62,,60
15031,19,72,77,63,45,65,52,25,63,57,,60
15035,21,84,55,76,66,61,55,39,61,57,,60
15036,24,83,51,88,63,56,60,28,56,58,,60
15040,19,61,38,57,37,60,53,41,59,62,,60
15059,18,63,36,50,75,58,48,36,71,62,,59
15065,18,50,59,59,59,60,54,33,54,58,,59
15067,18,79,61,75,66,59,48,29,54,65,,59
15068,23,73,44,57,72,53,58,56,46,62,,59
15072,17,68,29,75,72,61,50,34,62,63,,59
15073,21,69,43,72,76,56,44,31,57,60,,59
15077,21,44,55,47,47,52,50,37,59,62,,59
15079,21,70,37,58,69,58,47,32,57,62,,59
15089,17,68,29,66,75,54,48,38,48,65,,59
15091,24,63,49,72,61,65,52,57,69,52,,59
15095,23,84,70,80,80,57,49,31,64,61,,59
15101,30,67,40,69,65,61,55,30,62,60,,59
15105,22,79,37,63,68,51,51,34,58,59,,59
15106,19,68,28,61,61,51,54,37,51,63,,59
15109,19,84,27,72,67,54,52,31,54,60,,59
15110,34,41,58,78,89,63,57,62,69,64,,59
15115,20,73,29,56,65,53,57,44,58,63,,59
15118,26,57,55,40,33,55,37,30,46,58,,59
15133,23,67,34,58,63,58,55,42,55,64,,59
15134,24,75,45,62,50,46,41,26,44,60,,59
15140,19,79,43,73,71,63,43,52,67,61,,59
15143,21,52,32,66,60,57,48,34,55,60,,59
15158,33,57,67,65,68,55,63,57,54,56,,59
15161,25,82,48,82,75,57,42,56,58,56,,59
15165,19,67,33,90,84,56,54,41,57,66,,59
15167,21,72,32,71,65,56,50,34,63,59,,59
15174,24,43,61,34,36,46,48,30,39,58,,59
15178,21,56,40,54,64,60,51,41,52,60,,59
15179,20,61,33,59,57,55,53,33,59,61,,59
15182,22,80,46,71,70,60,50,50,60,58,,59
15186,20,72,46,61,65,58,48,52,57,57,,59
15189,17,72,38,61,68,57,55,39,55,60,,59
15192,22,60,36,62,58,56,55,44,61,58,,59
15196,23,89,29,76,59,51,62,40,56,56,,59
15200,22,60,36,69,52,53,54,36,56,64,,59
15201,18,48,32,48,44,56,55,35,56,64,,59
15209,22,66,32,71,53,55,50,57,57,60,,59
15212,18,79,61,51,52,58,48,37,53,59,,59
15226,20,77,33,84,79,58,46,35,66,65,,59
15230,30,61,56,62,80,55,58,35,50,58,,59
15235,23,80,28,72,76,66,57,51,62,54,,59
15236,21,67,48,32,33,31,56,32,28,34,,59
15245,22,66,29,56,70,57,54,37,72,63,,59
15249,23,92,56,75,66,55,48,53,59,55,,59
15251,20,46,30,58,69,55,49,41,53,64,,59
15252,24,66,34,60,68,48,52,48,45,60,,59
15257,25,86,32,77,80,59,52,47,58,60,,59
15259,23,71,51,63,67,58,48,51,63,54,,59
15261,19,66,28,73,65,58,52,33,63,62,,59
15264,24,66,63,66,69,55,52,41,56,59,,59
15268,19,54,32,65,64,63,54,36,58,64,,59
15272,19,78,43,68,73,56,49,43,61,59,,59
15279,34,45,55,64,54,60,54,54,60,57,,59
15291,23,69,60,65,69,54,51,33,51,54,,59
15292,35,71,58,77,88,60,56,51,60,64,,59
15294,29,75,53,65,74,53,45,33,58,59,,59
15305,20,67,55,68,67,56,51,41,55,64,,59
15310,32,55,53,51,33,54,57,41,51,57,,59
15317,20,69,70,74,65,60,54,34,60,57,,59
15325,20,58,29,60,67,57,54,41,50,67,,59
15327,37,33,71,54,75,63,65,50,60,60,,59
15329,23,68,34,55,50,59,53,46,57,60,,59
15332,18,68,49,68,66,58,51,37,57,60,,59
15336,23,67,32,80,72,67,44,56,68,63,,59
15346,23,69,38,57,70,54,58,62,67,61,,59
15347,27,80,52,78,67,60,59,50,67,57,,59
15350,19,67,52,65,64,57,52,30,55,64,,59
15359,24,53,56,46,41,56,57,29,57,62,,59
15373,18,71,27,73,74,61,49,29,61,58,,59
15383,22,49,63,54,49,62,53,29,57,59,,59
15385,22,86,33,62,72,54,54,55,60,62,,59
15388,24,54,45,55,53,56,46,39,51,61,,59
15389,17,66,29,62,80,57,46,52,60,64,,59
15396,22,70,35,52,83,62,51,60,64,51,,59
15401,32,55,43,38,48,56,45,33,61,62,,59
15405,20,49,52,53,56,53,50,28,56,64,,59
15409,18,77,40,69,70,54,53,33,59,60,,59
15421,20,72,57,60,54,55,49,55,56,59,,59
15427,21,74,47,64,76,59,42,49,60,62,,59
15429,27,78,38,81,74,56,52,50,55,57,,59
15431,22,68,44,60,65,55,54,56,55,59,,59
15432,24,69,45,66,64,61,67,50,62,62,,59
15436,20,68,74,61,62,60,49,25,54,55,,59
15444,23,68,53,56,59,52,50,45,51,60,,59
15454,25,57,63,60,57,54,46,45,52,52,,59
15456,19,77,25,61,63,61,50,30,58,60,,59
15473,23,67,32,70,69,56,54,32,48,58,,59
15477,22,65,26,57,64,60,41,33,55,60,,59
15493,21,74,59,73,63,59,50,32,57,58,,59
15498,23,68,65,73,63,60,53,27,47,63,,59
15499,17,53,29,59,69,53,54,40,58,61,,59
15505,22,64,31,64,70,55,56,48,58,59,,59
